time,x_true,y_true,v_true,yaw_true,nkf_x,nkf_y,nkf_v,nkf_yaw,ekf_x,ekf_y,ekf_v,ekf_yaw,ukf_x,ukf_y,ukf_v,ukf_yaw,nkf_xy_error,nkf_v_error,nkf_yaw_error,ekf_xy_error,ekf_v_error,ekf_yaw_error,ukf_xy_error,ukf_v_error,ukf_yaw_error
3.8,7.53365,7.76702,1.68925,0.689756,7.62746,8.2856,2.77739,0.842057,7.54486,8.28062,2.71533,0.851493,7.61523,8.28016,2.76836,0.840029,0.526997,1.08814,0.152301,0.513724,1.02609,0.161737,0.519587,1.07911,0.150273
3.9,7.66396,7.87451,1.43506,0.648261,7.83258,8.54864,2.89426,0.832211,7.7487,8.54569,2.83709,0.841654,7.81984,8.54355,2.88831,0.830279,0.694894,1.4592,0.18395,0.67651,1.40203,0.193392,0.68696,1.45325,0.182017
4,7.77835,7.96116,1.20655,0.683454,8.01033,8.65612,2.79621,0.834846,7.92598,8.65202,2.73585,0.844483,7.99784,8.65081,2.78828,0.832924,0.732655,1.58967,0.151392,0.706454,1.52931,0.161028,0.723738,1.58173,0.14947
4.1,7.8719,8.03735,1.45397,0.738316,8.20695,8.88904,2.75744,0.856483,8.12456,8.8858,2.69756,0.866715,8.19589,8.88417,2.74916,0.854828,0.915224,1.30347,0.118167,0.885268,1.24359,0.128399,0.906678,1.29519,0.116511
4.2,7.97944,8.13521,1.61979,0.70651,8.28653,9.11591,2.77011,0.870487,8.20498,9.11307,2.71369,0.881066,8.27653,9.11081,2.76375,0.868842,1.02766,1.15032,0.163977,1.00353,1.0939,0.174556,1.01983,1.14396,0.162332
4.3,8.10265,8.24037,1.4222,0.68418,8.57795,9.34742,2.81939,0.861755,8.49626,9.34609,2.76396,0.872252,8.56772,9.34277,2.8135,0.860207,1.20477,1.39719,0.177575,1.17369,1.34176,0.188072,1.19649,1.3913,0.176028
4.4,8.21286,8.33025,1.23554,0.709607,8.67523,9.36647,2.71167,0.845442,8.59183,9.36215,2.65202,0.855414,8.66459,9.3605,2.70381,0.843406,1.1347,1.47614,0.135835,1.09929,1.41648,0.145807,1.12493,1.46827,0.133799
4.5,8.30659,8.41075,1.45483,0.737458,8.6912,9.25126,2.38798,0.853564,8.60653,9.23878,2.31601,0.863238,8.68018,9.24216,2.37243,0.851027,0.924324,0.933151,0.116106,0.880681,0.861181,0.125781,0.911488,0.917602,0.11357
4.6,8.41427,8.50858,1.72232,0.71732,9.01809,9.10741,2.37011,0.763411,8.92888,9.08165,2.28558,0.769533,9.00374,9.0896,2.34787,0.759015,0.850409,0.647791,0.0460907,0.770219,0.563267,0.0522132,0.82768,0.625548,0.0416948
4.7,8.54406,8.6218,1.5146,0.688953,8.98459,8.99967,2.08911,0.770463,8.89241,8.96079,1.99395,0.775288,8.96878,8.97501,2.06081,0.764714,0.580387,0.574515,0.0815102,0.486072,0.479355,0.0863347,0.552403,0.546207,0.0757611
4.8,8.66098,8.71808,1.71322,0.670438,9.03149,9.04215,2.11021,0.752145,8.92665,8.99951,2.01501,0.758008,9.00578,9.01414,2.08041,0.747295,0.49224,0.396985,0.0817073,0.387023,0.301784,0.08757,0.454467,0.367185,0.0768575
4.9,8.79521,8.82453,1.81537,0.666911,9.14966,9.27436,2.17166,0.770255,9.04816,9.24241,2.09086,0.777968,9.12461,9.25207,2.1496,0.76659,0.572689,0.356284,0.103344,0.488475,0.275485,0.111057,0.539716,0.334225,0.0996787
5,8.93786,8.93682,1.82832,0.732131,9.08285,9.24787,1.97528,0.782543,8.9793,9.21253,1.89151,0.79035,9.05588,9.22377,1.95093,0.778505,0.343178,0.146957,0.050412,0.278801,0.0631917,0.0582191,0.310273,0.122609,0.0463735
5.1,9.07384,9.05904,1.65226,0.734401,9.30489,9.52206,2.00045,0.815328,9.2194,9.49954,1.93367,0.824204,9.28845,9.5055,1.98565,0.811781,0.517466,0.34819,0.0809269,0.463931,0.281417,0.089803,0.495368,0.333395,0.0773804
5.2,9.19647,9.16976,1.43809,0.767632,9.40124,9.4783,1.80589,0.812517,9.32012,9.45336,1.73287,0.820516,9.38702,9.45994,1.78626,0.808058,0.370302,0.367793,0.0448844,0.309376,0.294779,0.0528841,0.34715,0.348163,0.0404259
5.3,9.29995,9.26963,1.67439,0.792354,9.72117,9.82588,1.95965,0.836862,9.66092,9.8168,1.90965,0.846287,9.71979,9.81739,1.95382,0.833522,0.697743,0.285256,0.0445078,0.655514,0.235258,0.0539331,0.690148,0.27943,0.0411683
5.4,9.41752,9.38885,1.46525,0.82841,9.84314,9.85815,1.80264,0.845791,9.78602,9.8497,1.74802,0.855394,9.84337,9.84986,1.79283,0.842215,0.633562,0.337387,0.0173804,0.590063,0.282768,0.0269833,0.6276,0.327573,0.0138041
5.5,9.51658,9.49682,1.66673,0.867919,9.91398,10.146,1.84332,0.894797,9.86229,10.1436,1.80127,0.907049,9.91539,10.1419,1.83979,0.892948,0.76115,0.176591,0.0268783,0.733419,0.134535,0.0391301,0.758405,0.173057,0.025029
5.6,9.62432,9.62399,1.73459,0.846872,9.97476,10.3071,1.85832,0.905806,9.92422,10.3057,1.81975,0.91855,9.97501,10.3034,1.85598,0.904426,0.767775,0.123736,0.0589337,0.744781,0.0851593,0.0716774,0.764566,0.121391,0.0575535
5.7,9.73921,9.75394,1.61953,0.807808,10.059,10.25,1.80212,0.852459,10.0058,10.2466,1.75652,0.862197,10.0571,10.2439,1.79613,0.849126,0.590191,0.182591,0.0446504,0.560149,0.136987,0.0543883,0.584036,0.176602,0.0413173
5.8,9.85113,9.871,1.75932,0.855419,9.90474,10.1432,1.59353,0.841536,9.84318,10.1333,1.53421,0.850756,9.89435,10.1329,1.57754,0.837685,0.277423,0.165789,0.0138828,0.26239,0.225107,0.00466317,0.265424,0.18178,0.0177338
5.9,9.96653,10.0038,1.7055,0.82606,10.0322,10.3087,1.66579,0.844849,9.97449,10.3035,1.61642,0.854941,10.0228,10.3014,1.65572,0.841877,0.311894,0.0397149,0.0187894,0.299856,0.0890832,0.0288814,0.302867,0.0497832,0.015817
6,10.0821,10.1292,1.46323,0.848315,10.0577,10.2105,1.40065,0.840157,9.99988,10.1977,1.3335,0.848473,10.048,10.198,1.37809,0.835371,0.0849036,0.0625846,0.00815799,0.10704,0.12973,0.000158442,0.0767732,0.0851437,0.0129434
6.1,10.1789,10.239,1.48752,0.818684,10.1503,10.1866,1.41467,0.794567,10.0834,10.1622,1.33467,0.80057,10.1319,10.1647,1.3822,0.788664,0.059709,0.0728479,0.0241167,0.122539,0.15285,0.0181134,0.0879279,0.105322,0.0300196
6.2,10.2805,10.3476,1.50709,0.849975,10.3204,10.5196,1.60132,0.838275,10.2712,10.5214,1.56562,0.849288,10.3128,10.5163,1.59877,0.836217,0.176611,0.0942249,0.0116998,0.174015,0.0585215,0.000686487,0.17179,0.0916714,0.0137577
6.3,10.38,10.4608,1.70914,0.805285,10.5099,10.697,1.74156,0.825324,10.4609,10.6982,1.70983,0.835804,10.5023,10.6927,1.74196,0.823335,0.269568,0.0324183,0.0200389,0.250751,0.000693482,0.0305188,0.262202,0.0328269,0.0180497
6.4,10.4984,10.584,1.99988,0.810381,10.6279,10.9842,1.84645,0.870979,10.5829,10.9829,1.823,0.882943,10.6224,10.9777,1.85143,0.869955,0.420636,0.153426,0.0605982,0.407732,0.176876,0.0725619,0.412707,0.148453,0.0595742
