time,x_true,y_true,yaw_true,nkf_x,nkf_y,nkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,nkf_xy_error,nkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
83.516,0.0694251,0.889882,1.4306,1.39396,-0.0449647,-2.71588,3.43028,-1.5475,-2.75316,2.04707,-0.399157,-2.47257,1.62121,2.1367,4.15165,2.09942,2.36066,2.38001
83.537,0.0693581,0.89033,1.428,1.3925,-0.0456256,-2.72003,3.42844,-1.54825,-2.75731,2.04577,-0.400182,-2.47672,1.62071,2.13515,4.15092,2.09788,2.36043,2.37846
83.549,0.0692561,0.890745,1.4254,1.39229,-0.0457194,-2.72061,3.42818,-1.54836,-2.75789,2.04559,-0.400328,-2.4773,1.62092,2.13717,4.15109,2.0999,2.36067,2.38048
83.557,0.0691453,0.89118,1.4232,1.39203,-0.0458365,-2.72133,3.42785,-1.54849,-2.75861,2.04535,-0.40051,-2.47802,1.62111,2.13865,4.15125,2.10138,2.3609,2.38196
83.567,0.0690039,0.892238,1.4202,1.39124,-0.0461869,-2.72341,3.42686,-1.54889,-2.76069,2.04465,-0.401056,-2.4801,1.6214,2.13958,4.15142,2.1023,2.36131,2.38289
83.598,0.0690196,0.892892,1.4194,1.38989,-0.0467868,-2.72687,3.42516,-1.54957,-2.76415,2.04345,-0.401993,-2.48356,1.62101,2.13692,4.15081,2.09964,2.36116,2.38023
83.629,0.0696185,0.896016,1.4161,1.38808,-0.0475806,-2.73125,3.42288,-1.55047,-2.76853,2.04183,-0.403237,-2.48794,1.62133,2.13583,4.15086,2.09856,2.36171,2.37914
83.634,0.0702848,0.898187,1.4091,1.38735,-0.0478961,-2.73297,3.42196,-1.55082,-2.77025,2.04118,-0.403733,-2.48966,1.62165,2.14111,4.15107,2.10383,2.36208,2.38442
83.649,0.0704497,0.898842,1.4063,1.38688,-0.048098,-2.73407,3.42138,-1.55105,-2.77134,2.04077,-0.404052,-2.49075,1.62163,2.14282,4.15099,2.10554,2.36214,2.38613
83.68,0.0705808,0.899492,1.4039,1.38566,-0.0486238,-2.73556,3.41984,-1.55165,-2.77284,2.03968,-0.404881,-2.49225,1.62122,2.14372,4.15038,2.10645,2.36193,2.38703
83.69,0.0707268,0.900847,1.4006,1.38492,-0.048944,-2.73556,3.4189,-1.55201,-2.77284,2.03901,-0.405387,-2.49225,1.62148,2.14702,4.15052,2.10975,2.36228,2.39033
83.7,0.0707493,0.901555,1.4001,1.38452,-0.0491148,-2.73556,3.4184,-1.5522,-2.77284,2.03866,-0.405657,-2.49225,1.62166,2.14752,4.15063,2.11025,2.36251,2.39083
83.731,0.0708301,0.903043,1.4013,1.38308,-0.0497338,-2.73556,3.41659,-1.5529,-2.77284,2.03737,-0.406634,-2.49225,1.62166,2.14632,4.1504,2.10905,2.36274,2.38963
83.752,0.0711642,0.905341,1.4038,1.38203,-0.050184,-2.73576,3.41527,-1.55341,-2.77304,2.03643,-0.407345,-2.49245,1.62216,2.14363,4.15073,2.10635,2.36335,2.38694
83.772,0.0714384,0.906718,1.4014,1.38048,-0.0508511,-2.73875,3.41331,-1.55417,-2.77603,2.03504,-0.4084,-2.49544,1.62189,2.14304,4.15019,2.10576,2.36332,2.38635
83.784,0.0716825,0.908521,1.3933,1.38001,-0.0510503,-2.73964,3.41273,-1.55439,-2.77692,2.03462,-0.408716,-2.49633,1.6225,2.15024,4.15072,2.11297,2.36394,2.39356
83.803,0.0716773,0.909124,1.3909,1.37944,-0.0512922,-2.7406,3.41201,-1.55467,-2.77788,2.03411,-0.4091,-2.49729,1.62254,2.15168,4.15067,2.11441,2.36408,2.395
83.824,0.0716414,0.909722,1.3892,1.3778,-0.051988,-2.7406,3.40994,-1.55545,-2.77788,2.03264,-0.410204,-2.49729,1.62202,2.15338,4.14986,2.11611,2.36384,2.3967
83.865,0.0716689,0.91223,1.3915,1.37626,-0.0526416,-2.7406,3.408,-1.55619,-2.77788,2.03126,-0.411242,-2.49729,1.62263,2.15108,4.15021,2.11381,2.36465,2.3944
83.868,0.0718625,0.913677,1.3962,1.37561,-0.0529157,-2.7406,3.40719,-1.5565,-2.77788,2.03068,-0.411677,-2.49729,1.62298,2.14638,4.15044,2.10911,2.36506,2.3897
83.885,0.0721006,0.914449,1.3987,1.37521,-0.0530843,-2.7406,3.40669,-1.55669,-2.77788,2.03032,-0.411945,-2.49729,1.62303,2.14388,4.15042,2.10661,2.36515,2.3872
83.905,0.0727042,0.916049,1.402,1.3743,-0.0534712,-2.74166,3.40554,-1.55713,-2.77894,2.0295,-0.412559,-2.49835,1.623,2.13952,4.15023,2.10224,2.36522,2.38283
83.926,0.072952,0.91684,1.4023,1.3728,-0.054104,-2.74444,3.40365,-1.55784,-2.78172,2.02816,-0.413566,-2.50113,1.62245,2.13644,4.14941,2.09917,2.36491,2.37975
83.946,0.0732437,0.918313,1.4003,1.37207,-0.0544092,-2.74583,3.40273,-1.55819,-2.78311,2.02751,-0.414053,-2.50252,1.6227,2.13706,4.14952,2.09978,2.36523,2.38037
83.957,0.0732511,0.919633,1.3958,1.3716,-0.0546048,-2.74671,3.40214,-1.55841,-2.78399,2.02708,-0.414365,-2.5034,1.62322,2.14067,4.14996,2.10339,2.3658,2.38398
83.977,0.0731088,0.920248,1.3933,1.37016,-0.0552049,-2.74928,3.40032,-1.55909,-2.78656,2.02579,-0.415325,-2.50597,1.62291,2.1406,4.14939,2.10333,2.36574,2.38391
83.987,0.0728015,0.921428,1.3893,1.36975,-0.0553749,-2.74999,3.3998,-1.55928,-2.78726,2.02542,-0.415597,-2.50667,1.62364,2.1439,4.15004,2.10662,2.36651,2.38721
83.998,0.0728023,0.922615,1.388,1.36918,-0.0556082,-2.75091,3.39909,-1.55954,-2.78819,2.02491,-0.415972,-2.5076,1.62405,2.14427,4.15034,2.10699,2.36697,2.38758
84.028,0.0729434,0.923239,1.3886,1.36775,-0.0561998,-2.75309,3.39728,-1.56021,-2.79037,2.02362,-0.416922,-2.50978,1.62352,2.14149,4.14955,2.10421,2.36668,2.3848
84.034,0.0731545,0.923883,1.3899,1.36754,-0.056284,-2.75339,3.39702,-1.56031,-2.79067,2.02343,-0.417058,-2.51008,1.62363,2.1399,4.14961,2.10262,2.36679,2.38321
84.038,0.0737245,0.925188,1.3931,1.36723,-0.0564102,-2.75383,3.39663,-1.56045,-2.79111,2.02315,-0.417261,-2.51052,1.62379,2.13625,4.14971,2.09897,2.36695,2.37956
84.049,0.0740657,0.925853,1.3946,1.36666,-0.0566413,-2.75468,3.39592,-1.56071,-2.79196,2.02264,-0.417633,-2.51137,1.62361,2.13391,4.14942,2.09663,2.36684,2.37722
84.079,0.074398,0.926526,1.3959,1.36502,-0.0573115,-2.75728,3.39384,-1.56146,-2.79456,2.02116,-0.418714,-2.51397,1.62285,2.13001,4.14835,2.09273,2.36634,2.37332
84.087,0.0746739,0.927193,1.3964,1.36435,-0.0575823,-2.75842,3.393,-1.56177,-2.7957,2.02056,-0.419151,-2.51511,1.62266,2.12836,4.14804,2.09109,2.36624,2.37167
84.11,0.0750356,0.928509,1.3953,1.36337,-0.0579765,-2.76013,3.39177,-1.56221,-2.79741,2.01967,-0.41979,-2.51682,1.62264,2.12775,4.14782,2.09048,2.36633,2.37106
84.12,0.075147,0.929787,1.3914,1.36296,-0.0581419,-2.76085,3.39125,-1.5624,-2.79813,2.0193,-0.420058,-2.51754,1.6231,2.13093,4.14819,2.09366,2.36682,2.37424
84.131,0.0750854,0.930412,1.3889,1.3626,-0.0582864,-2.76148,3.39079,-1.56256,-2.79875,2.01898,-0.420292,-2.51816,1.62333,2.13281,4.14835,2.09553,2.36709,2.37612
84.141,0.0749032,0.931705,1.3846,1.36208,-0.0584924,-2.76233,3.39014,-1.56279,-2.79961,2.01851,-0.420627,-2.51902,1.62398,2.13625,4.14889,2.09897,2.36779,2.37956
84.172,0.0748914,0.93239,1.3833,1.36058,-0.0590876,-2.76455,3.38826,-1.56346,-2.80182,2.01716,-0.421595,-2.52123,1.62359,2.13534,4.14821,2.09806,2.36763,2.37865
84.173,0.0749606,0.933093,1.383,1.36038,-0.0591693,-2.76483,3.388,-1.56355,-2.8021,2.01697,-0.421729,-2.52151,1.62385,2.13536,4.14843,2.09808,2.3679,2.37867
84.182,0.0751168,0.933825,1.3836,1.35976,-0.0594144,-2.76565,3.38722,-1.56383,-2.80293,2.01641,-0.422128,-2.52234,1.62383,2.13393,4.14829,2.09666,2.36796,2.37724
84.213,0.07564,0.935329,1.3861,1.35821,-0.060025,-2.7677,3.38526,-1.56452,-2.80498,2.01501,-0.423126,-2.52439,1.62349,2.12938,4.14763,2.0921,2.36782,2.37269
84.233,0.0768548,0.938198,1.3888,1.35722,-0.06041,-2.76905,3.38402,-1.56495,-2.80633,2.01412,-0.423756,-2.52574,1.62375,2.12533,4.14766,2.08805,2.36811,2.36864
84.254,0.077024,0.938899,1.3883,1.35567,-0.0610152,-2.7714,3.38207,-1.56563,-2.80868,2.01272,-0.424748,-2.52809,1.6232,2.12349,4.1468,2.08621,2.36779,2.3668
84.284,0.077025,0.941353,1.3817,1.35464,-0.0614164,-2.77293,3.38077,-1.56608,-2.81021,2.01178,-0.425407,-2.52962,1.62414,2.12856,4.14752,2.09128,2.36882,2.37187
84.315,0.0769557,0.942004,1.3802,1.35314,-0.0619953,-2.77499,3.37887,-1.56673,-2.81227,2.01042,-0.426361,-2.53168,1.62378,2.12799,4.14685,2.09071,2.36869,2.3713
84.346,0.0770859,0.94468,1.3771,1.35128,-0.062705,-2.77723,3.37654,-1.56752,-2.81451,2.00874,-0.427533,-2.53392,1.62432,2.12885,4.14699,2.09158,2.36944,2.37217
84.366,0.0775102,0.946871,1.3741,1.35057,-0.0629778,-2.77806,3.37564,-1.56783,-2.81533,2.00809,-0.427984,-2.53475,1.62495,2.13103,4.14745,2.09375,2.3701,2.37434
84.367,0.0776481,0.947541,1.3723,1.35016,-0.0631334,-2.77853,3.37512,-1.568,-2.81581,2.00772,-0.428241,-2.53522,1.62504,2.13236,4.14744,2.09508,2.37022,2.37567
84.387,0.0777816,0.948166,1.3704,1.34893,-0.063599,-2.7798,3.37357,-1.56853,-2.81708,2.00661,-0.429013,-2.53649,1.62465,2.13298,4.1468,2.0957,2.37002,2.37629
84.399,0.077888,0.948768,1.3685,1.34878,-0.063657,-2.77995,3.37338,-1.56859,-2.81723,2.00647,-0.429109,-2.53664,1.62486,2.13473,4.14697,2.09745,2.37023,2.37804
84.402,0.0779533,0.949368,1.3671,1.34806,-0.0639278,-2.78065,3.37248,-1.5689,-2.81793,2.00582,-0.429559,-2.53734,1.62479,2.13543,4.14675,2.09815,2.37025,2.37874
84.417,0.0779895,0.949989,1.3663,1.34781,-0.0640244,-2.78088,3.37216,-1.569,-2.81815,2.00559,-0.429719,-2.53756,1.62501,2.13601,4.14691,2.09873,2.37049,2.37932
84.421,0.0780406,0.950636,1.3659,1.3476,-0.0641015,-2.78105,3.3719,-1.56909,-2.81833,2.0054,-0.429847,-2.53774,1.62526,2.13624,4.14711,2.09896,2.37075,2.37955
84.438,0.0781363,0.951306,1.366,1.34617,-0.0646411,-2.78215,3.37009,-1.56969,-2.81943,2.0041,-0.430744,-2.53884,1.62482,2.13503,4.14637,2.09775,2.37053,2.37834
84.453,0.0782664,0.951999,1.3664,1.34596,-0.064718,-2.78231,3.36983,-1.56978,-2.81958,2.00391,-0.430872,-2.539,1.62505,2.13448,4.14654,2.0972,2.37075,2.37779
84.457,0.0783981,0.952726,1.3669,1.34571,-0.064814,-2.7825,3.36951,-1.56989,-2.81977,2.00368,-0.431032,-2.53919,1.62526,2.13379,4.14669,2.09651,2.37097,2.3771
84.468,0.0784881,0.953477,1.3671,1.34525,-0.0649869,-2.78284,3.36893,-1.57008,-2.82012,2.00326,-0.43132,-2.53953,1.62541,2.13325,4.14673,2.09597,2.37116,2.37656
84.489,0.0785656,0.95424,1.3668,1.34371,-0.065562,-2.78405,3.367,-1.57073,-2.82133,2.00187,-0.432278,-2.54074,1.62499,2.13234,4.14599,2.09506,2.37097,2.37565
84.519,0.0792393,0.957008,1.3616,1.34264,-0.0659633,-2.78491,3.36564,-1.57117,-2.82219,2.00089,-0.432948,-2.5416,1.62562,2.13668,4.14634,2.0994,2.37165,2.37999
84.54,0.0794273,0.957572,1.3597,1.34125,-0.0664779,-2.78588,3.3639,-1.57175,-2.82316,1.99963,-0.433807,-2.54257,1.62508,2.1376,4.1455,2.10032,2.37131,2.38091
84.549,0.0796093,0.958063,1.3578,1.3411,-0.066535,-2.78598,3.3637,-1.57181,-2.82326,1.99949,-0.433903,-2.54267,1.62517,2.1394,4.14555,2.10213,2.3714,2.38272
84.552,0.0797765,0.958491,1.356,1.341,-0.0665731,-2.78604,3.36357,-1.57186,-2.82332,1.9994,-0.433966,-2.54273,1.62525,2.14114,4.1456,2.10386,2.37147,2.38445
84.554,0.0799204,0.958882,1.3545,1.34069,-0.0666872,-2.78624,3.36319,-1.57198,-2.82351,1.99912,-0.434157,-2.54293,1.62522,2.14245,4.14549,2.10517,2.37147,2.38576
84.581,0.0800328,0.959286,1.3535,1.33927,-0.0672143,-2.78693,3.36139,-1.57257,-2.8242,1.99783,-0.435039,-2.54361,1.62462,2.14276,4.14459,2.10548,2.37109,2.38607
84.588,0.0802616,0.960257,1.3542,1.33882,-0.0673825,-2.78711,3.36082,-1.57276,-2.82438,1.99741,-0.435321,-2.54379,1.62481,2.14188,4.14467,2.1046,2.37131,2.38519
84.601,0.0804357,0.960858,1.3557,1.33836,-0.0675506,-2.78728,3.36025,-1.57295,-2.82455,1.997,-0.435602,-2.54396,1.62481,2.14021,4.14456,2.10293,2.37135,2.38352
84.632,0.0810748,0.962381,1.3608,1.33695,-0.0680738,-2.78785,3.35846,-1.57354,-2.82513,1.99571,-0.436479,-2.54454,1.62452,2.13454,4.14393,2.09726,2.37121,2.37785
84.642,0.0822118,0.965039,1.3662,1.33613,-0.0683764,-2.78832,3.35743,-1.57387,-2.8256,1.99496,-0.436986,-2.54501,1.62488,2.12867,4.14405,2.09139,2.37156,2.37198
84.653,0.0825367,0.96587,1.3661,1.33572,-0.0685275,-2.78861,3.35691,-1.57404,-2.82588,1.99459,-0.437239,-2.54529,1.62494,2.12848,4.14399,2.0912,2.37164,2.37179
84.673,0.0827792,0.966629,1.3648,1.33418,-0.0690933,-2.78982,3.35497,-1.57468,-2.8271,1.99319,-0.438189,-2.54651,1.62441,2.12856,4.14312,2.09129,2.37133,2.37188
84.694,0.0829258,0.9673,1.3625,1.33382,-0.069225,-2.7901,3.35452,-1.57482,-2.82738,1.99286,-0.43841,-2.54679,1.62454,2.13058,4.14315,2.0933,2.37147,2.37389
84.704,0.0829693,0.968402,1.3563,1.33326,-0.0694318,-2.79051,3.35381,-1.57505,-2.82779,1.99235,-0.438758,-2.5472,1.62491,2.13637,4.14338,2.09909,2.37188,2.37968
84.706,0.0828781,0.968882,1.3533,1.3331,-0.0694881,-2.79062,3.35362,-1.57512,-2.82789,1.99221,-0.438852,-2.54731,1.6252,2.13927,4.14363,2.10199,2.37219,2.38258
84.725,0.0827373,0.969383,1.351,1.33173,-0.0699915,-2.7913,3.35188,-1.57568,-2.82858,1.99096,-0.439699,-2.54799,1.62489,2.14088,4.14302,2.1036,2.37209,2.38419
84.736,0.082525,0.970608,1.3497,1.33127,-0.0701577,-2.79147,3.35131,-1.57587,-2.82874,1.99054,-0.439979,-2.54815,1.6256,2.14202,4.1436,2.10474,2.37282,2.38533
84.765,0.0828332,0.972916,1.3537,1.3293,-0.0708768,-2.79205,3.34882,-1.57667,-2.82933,1.98875,-0.44119,-2.54874,1.62579,2.13744,4.14331,2.10016,2.37323,2.38075
84.816,0.084144,0.976617,1.357,1.32738,-0.0715777,-2.79285,3.34639,-1.57745,-2.83013,1.98699,-0.442372,-2.54954,1.62614,2.13333,4.14313,2.09605,2.37368,2.37664
84.827,0.0847644,0.978123,1.3545,1.32651,-0.0718946,-2.79331,3.34529,-1.57781,-2.83059,1.9862,-0.442906,-2.55,1.62618,2.13537,4.14292,2.0981,2.37377,2.37868
84.857,0.0850213,0.97942,1.351,1.32503,-0.0724284,-2.79398,3.34343,-1.5784,-2.83125,1.98485,-0.443808,-2.55067,1.62604,2.13821,4.14243,2.10093,2.3738,2.38152
84.878,0.0847447,0.981048,1.3459,1.32423,-0.0727213,-2.79425,3.34241,-1.57873,-2.83153,1.98412,-0.444302,-2.55094,1.62688,2.14303,4.14305,2.10576,2.37471,2.38634
84.888,0.0845167,0.982181,1.344,1.32377,-0.072886,-2.79437,3.34184,-1.57891,-2.83165,1.9837,-0.444581,-2.55106,1.62755,2.14481,4.14359,2.10754,2.37541,2.38812
84.898,0.0844764,0.982848,1.3436,1.32311,-0.0731237,-2.7945,3.34101,-1.57918,-2.83178,1.9831,-0.444982,-2.55119,1.62767,2.14509,4.14355,2.10781,2.3756,2.3884
84.929,0.0845354,0.983556,1.3435,1.32185,-0.0735807,-2.79463,3.33941,-1.57969,-2.8319,1.98195,-0.445755,-2.55131,1.62742,2.14506,4.143,2.10778,2.37552,2.38837
84.931,0.0850659,0.985058,1.3442,1.32119,-0.0738182,-2.79465,3.33858,-1.57996,-2.83193,1.98135,-0.446157,-2.55134,1.62765,2.14433,4.14303,2.10706,2.37577,2.38764
84.949,0.0858999,0.986688,1.3459,1.32059,-0.0740374,-2.79468,3.33782,-1.5802,-2.83195,1.9808,-0.446527,-2.55136,1.62776,2.14261,4.14293,2.10533,2.37587,2.38592
84.98,0.0863564,0.987516,1.3471,1.31907,-0.0745853,-2.79483,3.3359,-1.58081,-2.83211,1.97941,-0.447454,-2.55152,1.62716,2.14126,4.14196,2.10398,2.37546,2.38457
84.986,0.0876092,0.989746,1.3497,1.31806,-0.0749504,-2.79497,3.33463,-1.58122,-2.83225,1.97849,-0.448071,-2.55166,1.62714,2.13852,4.14162,2.10124,2.37545,2.38183
85.031,0.0878858,0.991083,1.349,1.31665,-0.0754612,-2.79526,3.33284,-1.58179,-2.83253,1.9772,-0.448935,-2.55194,1.62707,2.13893,4.14119,2.10165,2.37553,2.38224
85.034,0.0878421,0.991736,1.3478,1.31639,-0.0755523,-2.79533,3.33252,-1.58189,-2.8326,1.97697,-0.44909,-2.55201,1.6274,2.14006,4.14144,2.10278,2.37587,2.38337
85.042,0.0877384,0.992384,1.3462,1.31619,-0.0756252,-2.79538,3.33226,-1.58198,-2.83266,1.97678,-0.449213,-2.55207,1.6278,2.1416,4.14177,2.10433,2.37628,2.38491
85.083,0.0877339,0.995977,1.3408,1.31382,-0.076481,-2.79578,3.32926,-1.58293,-2.83305,1.97462,-0.450662,-2.55247,1.62894,2.14661,4.14226,2.10933,2.37762,2.38992
85.103,0.0880336,0.996696,1.3414,1.31235,-0.0770087,-2.79578,3.32741,-1.58352,-2.83306,1.97328,-0.451556,-2.55247,1.62844,2.146,4.14139,2.10873,2.37731,2.38931
85.124,0.0888653,0.99803,1.3434,1.312,-0.0771361,-2.79578,3.32697,-1.58367,-2.83306,1.97296,-0.451771,-2.55247,1.62851,2.144,4.14131,2.10673,2.37734,2.38731
85.134,0.0893041,0.998642,1.3444,1.31155,-0.0772998,-2.79578,3.32639,-1.58385,-2.83306,1.97254,-0.452049,-2.55247,1.62835,2.143,4.14101,2.10572,2.3772,2.38631
85.144,0.090023,0.99984,1.3457,1.31104,-0.0774817,-2.79581,3.32575,-1.58405,-2.83309,1.97208,-0.452357,-2.5525,1.62834,2.14168,4.14083,2.1044,2.37719,2.38499
85.165,0.0902182,1.00044,1.3457,1.30963,-0.077991,-2.796,3.32397,-1.58462,-2.83328,1.97079,-0.453219,-2.55269,1.62787,2.14148,4.14001,2.10421,2.3769,2.38479
85.173,0.0902699,1.00106,1.3451,1.30922,-0.0781364,-2.79607,3.32346,-1.58478,-2.83335,1.97042,-0.453466,-2.55276,1.62804,2.14201,4.14006,2.10473,2.3771,2.38532
85.185,0.0902129,1.00175,1.344,1.30872,-0.0783181,-2.79616,3.32282,-1.58499,-2.83344,1.96996,-0.453774,-2.55285,1.62828,2.14302,4.14016,2.10574,2.37739,2.38633
85.206,0.0899731,1.00338,1.3412,1.3072,-0.0788631,-2.79631,3.3209,-1.5856,-2.83358,1.96858,-0.454697,-2.553,1.62877,2.14568,4.14026,2.1084,2.37806,2.38899
85.236,0.0899348,1.00717,1.3365,1.30629,-0.0791899,-2.79631,3.31975,-1.58596,-2.83359,1.96775,-0.455251,-2.553,1.63086,2.15037,4.14198,2.1131,2.38009,2.39369
85.259,0.0901283,1.00802,1.3358,1.30483,-0.0797165,-2.79617,3.3179,-1.58655,-2.83345,1.96641,-0.456144,-2.55286,1.63055,2.15122,4.1413,2.11394,2.37996,2.39453
85.289,0.0914484,1.0107,1.3341,1.30372,-0.080116,-2.79601,3.3165,-1.587,-2.83329,1.9654,-0.456821,-2.5527,1.63079,2.15307,4.14113,2.1158,2.38019,2.39638
85.31,0.0917521,1.01127,1.334,1.30216,-0.0806793,-2.79571,3.31452,-1.58763,-2.83299,1.96397,-0.457775,-2.5524,1.63016,2.15347,4.14011,2.1162,2.37977,2.39678
85.321,0.0923208,1.01318,1.3346,1.3017,-0.0808429,-2.79561,3.31394,-1.58781,-2.83289,1.96355,-0.458052,-2.5523,1.63079,2.15297,4.14053,2.1157,2.38034,2.39628
85.35,0.0923742,1.01391,1.3348,1.30054,-0.0812611,-2.79537,3.31247,-1.58828,-2.83264,1.96249,-0.45876,-2.55205,1.63067,2.15302,4.1401,2.11574,2.38036,2.39633
85.361,0.0923783,1.01628,1.3338,1.29974,-0.0815522,-2.79522,3.31145,-1.58861,-2.8325,1.96176,-0.459253,-2.55191,1.63186,2.15416,4.141,2.11689,2.38155,2.39747
85.372,0.092453,1.01707,1.333,1.29928,-0.081716,-2.79514,3.31088,-1.58879,-2.83242,1.96134,-0.45953,-2.55183,1.63211,2.15504,4.14111,2.11777,2.38183,2.39836
85.382,0.092582,1.01784,1.3322,1.29787,-0.0822257,-2.79484,3.30909,-1.58936,-2.83212,1.96005,-0.460393,-2.55153,1.63183,2.15614,4.14046,2.11887,2.38172,2.39946
85.413,0.092767,1.01857,1.3314,1.29742,-0.0823896,-2.79474,3.30852,-1.58954,-2.83201,1.95964,-0.46067,-2.55142,1.63196,2.15705,4.14045,2.11977,2.38188,2.40036
85.415,0.0933107,1.01996,1.3308,1.29701,-0.0825354,-2.79462,3.30801,-1.58971,-2.8319,1.95927,-0.460917,-2.55131,1.6323,2.15776,4.14061,2.12048,2.38219,2.40107
85.444,0.0939899,1.02126,1.3311,1.29555,-0.083064,-2.79416,3.30616,-1.5903,-2.83144,1.95794,-0.461811,-2.55085,1.63196,2.15793,4.13984,2.12065,2.38198,2.40124
85.452,0.0943067,1.02189,1.3314,1.2951,-0.0832282,-2.79402,3.30558,-1.59048,-2.83129,1.95752,-0.462089,-2.5507,1.63193,2.15777,4.13966,2.12049,2.38197,2.40108
85.461,0.0945708,1.02251,1.3315,1.29495,-0.0832829,-2.79397,3.30539,-1.59055,-2.83125,1.95739,-0.462181,-2.55066,1.63208,2.15772,4.13974,2.12044,2.3821,2.40103
85.475,0.0947662,1.02316,1.3316,1.29434,-0.083502,-2.79378,3.30463,-1.59079,-2.83106,1.95683,-0.462551,-2.55047,1.63208,2.15781,4.13956,2.12053,2.38215,2.40112
85.485,0.0949855,1.02451,1.3317,1.29303,-0.0839768,-2.79341,3.30297,-1.59132,-2.83069,1.95564,-0.463354,-2.5501,1.6322,2.15807,4.13929,2.12079,2.38239,2.40138
85.505,0.0951026,1.02594,1.3316,1.29263,-0.084123,-2.7933,3.30246,-1.59149,-2.83058,1.95527,-0.463601,-2.54999,1.63288,2.15828,4.13981,2.12101,2.38305,2.40159
85.515,0.0951706,1.02667,1.3315,1.29198,-0.0843607,-2.79312,3.30163,-1.59175,-2.8304,1.95467,-0.464002,-2.54981,1.63301,2.15857,4.13975,2.12129,2.38324,2.40188
85.525,0.095421,1.02818,1.3313,1.29047,-0.0849094,-2.7927,3.29971,-1.59237,-2.82998,1.9533,-0.464929,-2.54939,1.63312,2.15919,4.13942,2.12191,2.3835,2.4025
85.553,0.095984,1.03019,1.3304,1.28996,-0.0850924,-2.79256,3.29908,-1.59258,-2.82984,1.95284,-0.465237,-2.54925,1.63384,2.16023,4.13989,2.12295,2.38415,2.40354
85.563,0.0961996,1.03079,1.3301,1.28876,-0.0855318,-2.79222,3.29755,-1.59307,-2.8295,1.95173,-0.465979,-2.54891,1.63352,2.16086,4.13924,2.12358,2.38398,2.40417
85.587,0.0964006,1.0314,1.3301,1.2885,-0.0856234,-2.79215,3.29723,-1.59317,-2.82943,1.95151,-0.466133,-2.54884,1.63366,2.16093,4.13928,2.12365,2.38412,2.40424
85.592,0.0965716,1.032,1.3305,1.28805,-0.0857883,-2.79203,3.29665,-1.59336,-2.82931,1.95109,-0.466412,-2.54872,1.63373,2.16066,4.1392,2.12338,2.38421,2.40397
85.601,0.0967227,1.0326,1.3312,1.28755,-0.0859716,-2.79189,3.29602,-1.59356,-2.82917,1.95063,-0.466721,-2.54858,1.63379,2.1601,4.13911,2.12282,2.38431,2.40341
85.637,0.0968654,1.03323,1.3321,1.28604,-0.0865218,-2.79147,3.2941,-1.59418,-2.82875,1.94926,-0.467648,-2.54816,1.6334,2.15962,4.13831,2.12234,2.38411,2.40293
85.647,0.0973134,1.03554,1.3354,1.28524,-0.0868155,-2.79127,3.29308,-1.59451,-2.82855,1.94852,-0.468143,-2.54796,1.63427,2.15651,4.13885,2.11923,2.38496,2.39982
85.678,0.0975778,1.03728,1.3366,1.28373,-0.0873665,-2.791,3.29117,-1.59513,-2.82828,1.94715,-0.469071,-2.54769,1.63456,2.15559,4.13867,2.11831,2.38537,2.3989
85.698,0.0980844,1.04038,1.3333,1.28272,-0.087734,-2.7909,3.2899,-1.59554,-2.82818,1.94623,-0.46969,-2.54759,1.63585,2.15899,4.13953,2.12171,2.38662,2.4023
85.749,0.0981795,1.04096,1.3319,1.28046,-0.088561,-2.79055,3.28703,-1.59647,-2.82783,1.94417,-0.471083,-2.54724,1.63512,2.16073,4.13821,2.12345,2.3862,2.40404
85.77,0.0987065,1.0433,1.3333,1.27871,-0.0892048,-2.79014,3.2848,-1.5972,-2.82742,1.94257,-0.472166,-2.54683,1.63553,2.15975,4.13804,2.12247,2.38673,2.40306
85.821,0.099737,1.04708,1.3415,1.27685,-0.0898859,-2.78993,3.28244,-1.59796,-2.82721,1.94087,-0.473312,-2.54662,1.63655,2.15176,4.13834,2.11448,2.38776,2.39507
85.831,0.0999179,1.04801,1.3417,1.2763,-0.0900884,-2.78996,3.28174,-1.59819,-2.82724,1.94037,-0.473653,-2.54665,1.63681,2.15152,4.1384,2.11425,2.38804,2.39483
85.841,0.100185,1.04984,1.3401,1.27585,-0.0902541,-2.79001,3.28117,-1.59838,-2.82729,1.93996,-0.473932,-2.5467,1.63768,2.15307,4.13904,2.1158,2.38886,2.39638
85.862,0.100297,1.05073,1.3388,1.27459,-0.0907141,-2.79017,3.27957,-1.59889,-2.82745,1.93882,-0.474706,-2.54686,1.63764,2.15421,4.13864,2.11693,2.38895,2.39752
85.882,0.10056,1.05242,1.3364,1.27384,-0.0909901,-2.79024,3.27862,-1.59921,-2.82752,1.93813,-0.47517,-2.54693,1.63828,2.15654,4.13898,2.11927,2.3896,2.39985
85.892,0.101005,1.05389,1.3357,1.27339,-0.0911556,-2.79026,3.27804,-1.59939,-2.82753,1.93772,-0.475449,-2.54695,1.63878,2.15723,4.13926,2.11995,2.39006,2.40054
